history_window,model,n_folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,R2_mean,R2_std,training_time_mean,inference_time_mean
1,LightGBM,21,6.1879475309053555,3.9309927940752933,7.899062956908159,5.589097865390474,-0.16023696122380748,0.6935717081792833,0.008170771810303753,0.00023676799987913997
2,LightGBM,21,6.216496493957091,4.754398559273173,8.090032234795437,7.033418815076854,0.0034908762001026198,0.531338596861153,0.008028519809505226,0.0002537300958162329
4,LightGBM,21,6.010180391204073,4.536586492688595,7.957139434671598,7.087169435749368,0.09329688890164942,0.4018493551834528,0.00903523809427584,0.0002572221424738278
1,Persistence (baseline),21,6.1611721611721615,4.225724598199142,7.9817853122621925,6.014556439142798,-0.13384125863092675,0.6849300015446617,0.0,0.0
2,Persistence (baseline),21,6.1611721611721615,4.225724598199142,7.9817853122621925,6.014556439142798,-0.13384125863092675,0.6849300015446617,0.0,0.0
4,Persistence (baseline),21,6.1611721611721615,4.225724598199142,7.9817853122621925,6.014556439142798,-0.13384125863092675,0.6849300015446617,0.0,0.0
1,XGBoost,21,6.565788533661392,4.686848535346645,8.604746368823019,7.24368160608714,-0.18932458990444045,0.6725513642912581,0.012928228238057013,0.00022547019051714977
2,XGBoost,21,6.271331435158139,4.8861140562124845,8.25365085523492,7.678894606395252,-0.0005008540572277889,0.5250378430070582,0.01360474014273634,0.0002468710952685104
4,XGBoost,21,6.283491609734057,4.986346939509552,8.404411580753901,7.454593968891784,0.04231912813613858,0.40796437573683847,0.019557537667424185,0.00028117266663771475
